id	sentence	sentiment
51ff68c6-020c-4fab-a828-a966796f8737	Terribly executed and painfully boring.	0
90351846-70ff-46f3-839f-e5db996a9702	This is one of the worst films I've seen in a long time.	0
d940dc3c-60e5-4829-9b0e-1514db77ae8d	Terribly executed and painfully boring.	0
39bef24f-5ba4-47b6-98bd-fca4039a9aba	The movie is fine for a one-time watch but lacks any lasting impact.	2
eeef81da-a9b1-4639-b57b-bd63ae06ccd3	A solid movie with strong performances, though not without its flaws.	3
32586c49-aa8d-4440-ad23-76961a085059	Some aspects of the film were interesting, but overall it disappointed.	1
e640c6a8-fac2-496c-bad8-3cee4c383a16	The storyline is incoherent and the acting is abysmal.	0
413ea84d-5819-4de4-8c29-933d39b7d9d3	The movie is fine for a one-time watch but lacks any lasting impact.	2
2b5baca0-17fd-4aff-a88d-e0e4473ee6d6	An outstanding performance by the cast in a truly remarkable movie.	4
1b91d3d3-f513-45ca-b173-c65e04fa672e	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
b60bc590-d8e9-4c65-aedd-716fd9f3fd23	The storyline is incoherent and the acting is abysmal.	0
eb0bbb4b-3cbe-4150-84e5-1a823e160660	Some aspects of the film were interesting, but overall it disappointed.	1
d81a6a32-cd2b-470f-89b6-c79083ed8f97	A visual masterpiece with a soundtrack that perfectly complements its epic scope.	4
bf3c2c88-2ad6-450d-8976-579508124db6	A complete waste of time, nothing redeeming about it.	0
ab5ad6cc-61cc-4074-8c4c-f4f1f1bad159	Nothing special, just another movie that fades into the background.	2
d36e8c03-6600-4567-bf22-5aa0e110b974	This is one of the worst films I've seen in a long time.	0
38610540-53b2-4589-91ea-86e232f62165	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
1bc1fa13-49fc-4f9b-825f-6b40e986d5ef	The storyline is incoherent and the acting is abysmal.	0
156e0f3d-0dc0-4536-92ab-c2f1212e6876	Terribly executed and painfully boring.	0
e5e87b7e-bebe-4c3a-b2aa-024241e59e5a	The movie is fine for a one-time watch but lacks any lasting impact.	2
65f4a1a4-e007-4f49-8b16-74e1a70b698b	A complete waste of time, nothing redeeming about it.	0
fc7a55ee-c296-4de0-9487-20e37ab68d48	The story was predictable, but the acting was decent.	2
f2155f65-617f-4f44-99ee-ffc8cf6f8c8d	The film was average, with nothing particularly good or bad to say.	2
eab5a622-3c7e-4dc2-84fb-515499301a31	A complete waste of time, nothing redeeming about it.	0
6c9587b2-1365-42b4-9fe5-5d561942d1ef	Some aspects of the film were interesting, but overall it disappointed.	1
fa8aeb9e-b11e-44ca-a0c6-41d06aaaad5f	The film was average, with nothing particularly good or bad to say.	2
38dc1102-5265-4219-b688-fc89ae40344e	An outstanding performance by the cast in a truly remarkable movie.	4
db42f6a7-9aef-4732-a76a-a5e58b7174f0	Despite a few strong performances, the plot ultimately falls flat.	1
7f1eef68-4f0c-4e24-8d22-07eb429bd9b8	One of the best films of the year, an absolute must-see.	4
fa0dd1a8-b675-4cb4-b594-7441634c9d60	Nothing special, just another movie that fades into the background.	2
01f89314-fd1d-4766-adba-2113d02b446d	A mediocre effort that struggles to find its footing in a crowded genre.	1
7c788961-e866-42c7-bb1c-d6f30fc7875c	This movie does a good job at keeping the audience entertained.	3
6a080aef-dc42-4b33-8d8a-2acdd448ad07	A complete waste of time, nothing redeeming about it.	0
8f67e1c9-dcc5-4968-b4fc-c8d6240af72a	The film was average, with nothing particularly good or bad to say.	2
41ecc65a-354e-453c-8ace-458f5c5daccd	The movie had some great moments, even if it wasn’t perfect.	3
1bada7bb-1d02-4004-88b5-79fd4f97f3e1	This is one of the worst films I've seen in a long time.	0
c5b53b0d-a299-40d9-9ada-b3bdb3620862	A complete waste of time, nothing redeeming about it.	0
50e8e24c-7f58-4269-a074-856fb9769dc3	A visual masterpiece with a soundtrack that perfectly complements its epic scope.	4
0f63b8a5-bf89-41d2-9683-813619f3db0f	This is one of the worst films I've seen in a long time.	0
6ef25999-1ecb-466b-8403-6af8ca6ab7f4	An outstanding performance by the cast in a truly remarkable movie.	4
758626ad-7341-4e15-8820-b2e20bd618f9	The story was predictable, but the acting was decent.	2
6152f388-defc-4b6c-9f10-6bea6b5bbb57	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
33531fc6-e513-4a43-95f0-166915cf8991	An exceptional film that sets a new standard for the genre.	4
0cd518f6-c48f-4f23-8f05-6889ebcf66d8	The movie is fine for a one-time watch but lacks any lasting impact.	2
579ba0bc-d144-4388-9d80-34fe9895f585	The story was predictable, but the acting was decent.	2
2ce65c80-368f-4ac0-a485-85507e17d3ca	The movie is fine for a one-time watch but lacks any lasting impact.	2
b3501810-74f5-4585-be1e-7a0e5bf0c5d8	One of the best films of the year, an absolute must-see.	4
48cdea00-6f86-47ff-be76-bf39eb53c0e7	The film was average, with nothing particularly good or bad to say.	2
1e299178-4e60-40bd-8f4a-a7fbc9361301	The movie is fine for a one-time watch but lacks any lasting impact.	2
a4e7e799-4830-44b2-a202-af9885248a54	The story was predictable, but the acting was decent.	2
bea9b76b-f0db-466f-9516-083a1364b7b2	It’s a typical movie that doesn’t stand out in any way.	2
498855d1-ee43-4c22-903c-4d93ea1915ad	One of the best films of the year, an absolute must-see.	4
4fb9899b-8a7e-41e7-98da-c70c0962a845	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
33ac582c-721e-48cc-b573-2d3c21f42df8	A mediocre effort that struggles to find its footing in a crowded genre.	1
e0b6cb62-d3cb-4868-8544-5847aa0b875d	The movie had some great moments, even if it wasn’t perfect.	3
59fd2026-4175-4007-8030-b742e0b07c7f	The movie is fine for a one-time watch but lacks any lasting impact.	2
e6558885-935c-4d25-9188-e55c2bdac20d	An uninspired plot and lackluster performances make this a movie to skip.	0
544dc105-90dc-43bc-964e-60b92490a1d3	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
e8ff0ea8-3ae1-4eb3-9503-82aaa09acce2	The storyline is incoherent and the acting is abysmal.	0
11c19dce-23f4-4922-9b2b-7484c1e0e690	Some aspects of the film were interesting, but overall it disappointed.	1
eaaec387-1999-436e-913d-21190553c953	A solid movie with strong performances, though not without its flaws.	3
a291a588-938a-431c-8619-143cf05b798a	An uninspired plot and lackluster performances make this a movie to skip.	0
681ba555-1fe0-4417-9982-4b3295da1307	The film had potential, but it was bogged down by poor pacing.	1
bcd68b92-09ce-4d25-8f62-c20c12aa5dcc	A solid movie with strong performances, though not without its flaws.	3
106222b8-a288-4c50-88f1-92bbc7489d9b	The movie had some great moments, even if it wasn’t perfect.	3
7e23d447-525a-4bbf-a417-94918a097b90	The storyline is incoherent and the acting is abysmal.	0
6d94b33c-388f-49ab-9ead-5d0cf1921cc3	The film was average, with nothing particularly good or bad to say.	2
b8274f52-a052-4912-8154-d47941d2ca58	An enjoyable film that offers a satisfying experience overall.	3
ae95587e-c282-42a4-a9bd-6f49eb232d74	This is one of the worst films I've seen in a long time.	0
75657e84-b7c2-4ef1-9582-90ffcff7b5c9	Nothing special, just another movie that fades into the background.	2
752e7e0f-53d1-4cfd-8597-3dad306f77ab	An outstanding performance by the cast in a truly remarkable movie.	4
533fa970-4747-4599-8fbd-8a702997ae6e	A mediocre effort that struggles to find its footing in a crowded genre.	1
8c17f748-ebda-48e2-a324-2d3e063f06f0	An enjoyable film that offers a satisfying experience overall.	3
5dc193ee-b991-43ce-bcc2-85fc9d4ad34b	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
6b420719-7f02-4e31-9aa4-58d241cfa2eb	The movie is fine for a one-time watch but lacks any lasting impact.	2
351068b7-5656-4a70-864a-5d90b279c9db	This movie does a good job at keeping the audience entertained.	3
dce72ffb-8cdc-420b-8fd2-dc74373d4867	An uninspired plot and lackluster performances make this a movie to skip.	0
f1d7139e-6aad-4472-82aa-deb9ec78f017	The film was average, with nothing particularly good or bad to say.	2
9f387aa2-22df-44d2-b1f6-3ba69203d652	The movie had some great moments, even if it wasn’t perfect.	3
53689470-9505-4bd8-b0f4-6b15d76a7fe2	The movie fails to deliver on its promising premise, resulting in a forgettable experience.	1
a68408f4-dd7e-4e60-8665-3ed537cffc25	This movie does a good job at keeping the audience entertained.	3
bf064140-4a05-4d06-bbf3-7888420fa371	The film had potential, but it was bogged down by poor pacing.	1
4b85cde9-aec8-43a4-b21f-71622cebc3b6	A solid movie with strong performances, though not without its flaws.	3
17f97c42-336a-429e-a218-47f9af2943a4	The film had potential, but it was bogged down by poor pacing.	1
6f686b1a-4e1a-496b-87aa-f0a9f0860aea	This movie does a good job at keeping the audience entertained.	3
79854448-82c5-4737-8d80-dbd3de8cfc22	A mediocre effort that struggles to find its footing in a crowded genre.	1
9c393e48-846d-4d79-a1f1-799880b326e1	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
368beded-7509-420e-9448-96c3dc54d4dd	This movie does a good job at keeping the audience entertained.	3
8ff4602d-95dd-425e-9c45-50da9a9e5279	Some aspects of the film were interesting, but overall it disappointed.	1
1ff21905-1670-4e6e-a2fa-c2e535c88608	This movie does a good job at keeping the audience entertained.	3
3412953b-4446-48e4-924a-ef0ddc8f7491	Terribly executed and painfully boring.	0
8b2f33ed-63a1-45e5-b501-0e123a943569	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
b59fa304-3aa9-4714-a89c-d62187c99bc5	The movie had some great moments, even if it wasn’t perfect.	3
7b9ab816-8f52-4186-9d46-70cccb4661c2	It’s a typical movie that doesn’t stand out in any way.	2
b69ad33d-2506-4a43-b1b9-74df74421712	This movie does a good job at keeping the audience entertained.	3
041f0d81-453b-4cbc-bbf0-e0f46e9db672	The movie fails to deliver on its promising premise, resulting in a forgettable experience.	1
d7440688-4f6a-4f22-928c-9284fa45d97b	An enjoyable film that offers a satisfying experience overall.	3
6f325902-2bdd-43e6-a34e-726f3550e8da	The movie had some great moments, even if it wasn’t perfect.	3
d81603c0-31f0-4092-9201-acf6fbc34a81	The storyline is incoherent and the acting is abysmal.	0
6977acfc-bd50-4d19-919d-69c8d69417e0	Nothing special, just another movie that fades into the background.	2
9897b6a9-72f8-4479-96a8-ffba91c30428	Some aspects of the film were interesting, but overall it disappointed.	1
c1c814b5-87fe-4462-9156-8cfa475b25a8	A mediocre effort that struggles to find its footing in a crowded genre.	1
e693ec30-ba51-4d28-8407-7190c79b912e	A mediocre effort that struggles to find its footing in a crowded genre.	1
2ef02e20-0213-4624-9c65-e71d6c78ce92	The storyline is incoherent and the acting is abysmal.	0
548de3fc-8e8d-47da-9b1d-a2133d5a4589	A complete waste of time, nothing redeeming about it.	0
9cee7491-068e-4063-952d-b8b5ad7d33cb	The film had potential, but it was bogged down by poor pacing.	1
dc376d02-eff6-4e42-8d34-5c56c22dd1d6	A visual masterpiece with a soundtrack that perfectly complements its epic scope.	4
9e06d1a7-624d-4c93-a244-45118c3e756a	An exceptional film that sets a new standard for the genre.	4
4264325c-4684-468f-92ae-7a2c74d04cf6	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
5973e731-e38f-493e-91a0-4a4eafeb22ef	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
8132f661-d602-4ef7-b85d-490ff85e84ed	An uninspired plot and lackluster performances make this a movie to skip.	0
ddbe16e1-0eda-4ceb-b449-97bc90ee78ab	The film was average, with nothing particularly good or bad to say.	2
bc2b6aac-d6c6-43b6-9a8e-692e54b38742	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
563523d8-d70e-48e7-a7a0-4817651bfa64	An exceptional film that sets a new standard for the genre.	4
e1b3c5f1-1e53-4cd9-b019-3a290a295a66	The movie is fine for a one-time watch but lacks any lasting impact.	2
7f9bb413-1a44-4bf2-94ad-09fb12587ae3	The film had potential, but it was bogged down by poor pacing.	1
3f837afd-6dd1-48fa-9574-ca274f2700a7	The movie is fine for a one-time watch but lacks any lasting impact.	2
2ef8a66a-1b02-406e-ac5f-680da89040f6	This is one of the worst films I've seen in a long time.	0
923b566f-5fa9-446f-bbe9-dd6b5a9f6594	The film was average, with nothing particularly good or bad to say.	2
9b2041d2-98e0-4676-84fd-2327f43b74dd	An enjoyable film that offers a satisfying experience overall.	3
e1f3a6eb-3fae-4716-8107-f2afbe59681d	An outstanding performance by the cast in a truly remarkable movie.	4
4b1b21c7-60a2-4d54-a57b-40a13fb57cea	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
9bcec2b3-4c21-408c-8f55-ae9a261b5ff3	A complete waste of time, nothing redeeming about it.	0
87af057f-066d-46bd-b4c5-c88a0f21a8f4	The movie is fine for a one-time watch but lacks any lasting impact.	2
144a9441-5ca2-4dfc-b993-1883d83bb7e0	The story was predictable, but the acting was decent.	2
7dd19281-0422-436d-bbb7-900d9cd9bc92	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
4e073ad3-a554-4fda-afa6-15ac49c7da56	The film was average, with nothing particularly good or bad to say.	2
fea8a03b-edc4-4232-85bb-aa88a702d03b	A complete waste of time, nothing redeeming about it.	0
6854a104-8222-4cd6-99da-87437089984a	One of the best films of the year, an absolute must-see.	4
9e1c6d0e-4b57-4fff-8901-b8bc6c387692	An exceptional film that sets a new standard for the genre.	4
085b5107-1e92-463a-8ccd-51c1409922cc	This movie does a good job at keeping the audience entertained.	3
737542ee-ccfa-4ed1-b8de-6f3a7480ff1e	The storyline is incoherent and the acting is abysmal.	0
dca1806f-ce74-4749-8f95-797d855569b1	A solid movie with strong performances, though not without its flaws.	3
d0dd025c-a364-4ff8-80e4-11aef1889071	The movie is fine for a one-time watch but lacks any lasting impact.	2
d834e23c-c435-4157-bfcf-8a22c2be7b9c	A thrilling ride from start to finish, with enough twists to keep you engaged.	3
0c23eeca-1820-4a9e-a4e5-1522e0055ed3	The story was predictable, but the acting was decent.	2
5d5d4bb1-fcb5-49e7-9be9-8663aa478ee0	An outstanding performance by the cast in a truly remarkable movie.	4
2af621a3-87fc-46b9-8158-0f2730769d19	The movie is fine for a one-time watch but lacks any lasting impact.	2
e07bcd0f-32dd-4502-a488-6dd3bdb51737	A complete waste of time, nothing redeeming about it.	0
ac85fe69-9a8a-4e06-b4cb-e6ebd8736020	A mediocre effort that struggles to find its footing in a crowded genre.	1
11013d5b-9844-4265-bce9-8802e5d2b766	A complete waste of time, nothing redeeming about it.	0
4d13744c-2b68-4034-ace5-46b5f2b178d7	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
691204ca-85d8-44b2-bde8-92c16f462853	The movie had some great moments, even if it wasn’t perfect.	3
006f9be9-f6dc-4179-981d-d32b3a5f7583	The movie is fine for a one-time watch but lacks any lasting impact.	2
718ccf4f-8820-4e15-94dd-c22a353c192c	An outstanding performance by the cast in a truly remarkable movie.	4
67042429-f9d8-47c1-a29b-866ea53c6e1a	The movie fails to deliver on its promising premise, resulting in a forgettable experience.	1
0431b45f-b3a0-4702-91b8-33b45bbe6857	Some aspects of the film were interesting, but overall it disappointed.	1
569225b8-556a-42cb-8bf1-a8c6503e3903	This movie does a good job at keeping the audience entertained.	3
40043e70-3a1c-456f-8f9f-8ec35a6c44a9	The film is a poignant exploration of love and loss, leaving the audience deeply moved.	4
88665a05-d148-4ca8-bd41-da15f48ccf10	The storyline is incoherent and the acting is abysmal.	0
e8e1a951-bb27-4ee9-b852-0e512ebdff38	An exceptional film that sets a new standard for the genre.	4
1731b875-39e3-4391-9ed8-39bf200b6413	This is one of the worst films I've seen in a long time.	0
924c2abe-15c2-4ff0-a96e-42f568b0298a	A solid movie with strong performances, though not without its flaws.	3
